    322413	    325559	    332900	    343641	    356837	    370164	    381530	    391674	    397232	    399424	    401890	    407833	    422931	    442756	    464703	    484391	    499027	    504733	    515063	    512053	    508779	    504618	    503025	    499441	    495972	    491630	    487238	    491313	    497691	    503226	    481062	    469304	    470191	    463184	    465377	    465579	    480052	    514948	    531982	    549388	    565523	
    321103	    321312	    324303	    331632	    342352	    355522	    368823	    384372	    394498	    400049	    402243	    404709	    412972	    428041	    447882	    469756	    489453	    500953	    506620	    516930	    513981	    510692	    510013	    508402	    504828	    501370	    497046	    497682	    501768	    508149	    513681	    491566	    479836	    480731	    473747	    475984	    476181	    490540	    525371	    542385	    559784	
    320317	    319804	    319857	    322842	    330153	    340845	    353979	    373061	    388566	    398664	    404199	    406386	    409418	    417658	    432749	    452536	    474418	    490882	    502329	    507990	    518332	    515374	    516253	    515557	    513960	    510405	    506968	    506221	    506875	    510968	    517348	    522874	    500818	    489126	    490031	    483123	    485352	    485430	    499758	    534517	    551508	
    318357	    318811	    318145	    318197	    321170	    328454	    339107	    359210	    378221	    393665	    403717	    409222	    409793	    412803	    421079	    436149	    455950	    475114	    491510	    502938	    508637	    518939	    520755	    521618	    520948	    519378	    515857	    514945	    514227	    514902	    519003	    525384	    530912	    508929	    497283	    498256	    491347	    493426	    493499	    507800	    542480	
    315190	    316658	    316964	    316295	    316340	    319295	    326543	    344948	    364958	    383874	    399231	    409214	    410780	    411319	    414374	    422668	    437764	    455880	    474958	    491315	    502755	    508438	    523980	    525790	    526695	    526067	    524542	    522695	    521825	    521142	    521843	    525956	    532344	    537882	    515987	    504451	    505394	    498341	    500409	    500488	    514760	
    309996	    313323	    314650	    314945	    314269	    314303	    317234	    332890	    351193	    371083	    389873	    405110	    408980	    410483	    411054	    414152	    422489	    437047	    455060	    474076	    490418	    501833	    513292	    528799	    530674	    531639	    531077	    530290	    528506	    527683	    527039	    527770	    531902	    538303	    543857	    522115	    510598	    511368	    504326	    506391	    506480	
    303017	    308006	    311193	    312503	    312784	    312099	    312117	    323928	    339481	    357654	    377390	    396013	    403473	    407234	    408721	    409332	    412479	    421362	    435799	    453730	    472710	    489015	    506620	    518091	    533637	    535601	    536660	    535797	    535097	    533382	    532610	    532011	    532783	    536945	    543366	    548991	    527286	    515626	    516390	    509380	    511449	
    295435	    300948	    305800	    308959	    310248	    310514	    309814	    318642	    330358	    345782	    363790	    383324	    393260	    400551	    404221	    405704	    406347	    411071	    419817	    434162	    452051	    470984	    493574	    511203	    522762	    538373	    540471	    540404	    539668	    539058	    537415	    536703	    536165	    536992	    541193	    547678	    553198	    531367	    519774	    520546	    513577	
    287544	    293310	    298691	    303505	    306633	    307900	    308144	    315612	    324354	    335951	    351208	    369001	    379833	    389544	    396649	    400242	    401708	    404663	    409223	    417879	    432189	    450035	    474945	    497568	    515285	    526960	    542692	    543275	    543383	    542769	    542247	    540682	    540049	    539588	    540480	    544768	    551101	    556349	    534647	    523120	    523907	
    278515	    285389	    291027	    296365	    301137	    304231	    305468	    312871	    320253	    328882	    340320	    355360	    365110	    375676	    385117	    392052	    395557	    399675	    402423	    406883	    415526	    429809	    453039	    477992	    500692	    518523	    530384	    544575	    545388	    545652	    545149	    544716	    543251	    542714	    542340	    543351	    547473	    553515	    558796	    537217	    525767	
    268416	    276378	    283123	    288714	    294004	    298729	    301778	    308959	    316268	    323534	    332008	    343235	    351166	    360628	    370864	    380051	    386817	    393139	    396988	    399595	    404052	    412699	    431661	    454957	    479979	    502780	    520806	    531435	    545848	    546854	    547251	    546857	    546539	    545194	    544764	    544517	    545377	    549235	    555336	    560624	    539180	
    257712	    266340	    274170	    280858	    286395	    291630	    296294	    304165	    311243	    318422	    325527	    333792	    338856	    346489	    355599	    365520	    374469	    383990	    389982	    393605	    396191	    400668	    413344	    432410	    455793	    480908	    503906	    521057	    531982	    546561	    547726	    548253	    548000	    547825	    546615	    546297	    545901	    546541	    550495	    556604	    561909	
